time,pressure,volume
0.0,9.498248983663611,110.0
0.0005,11.564551259357046,110.36580608
0.001,11.289193699464454,110.74996926
0.0015,11.237942189586116,111.13051014
0.002,11.295006528554927,111.50327424
0.0025,11.385490892725882,111.86626044
0.003,11.473166385142738,112.21987307
0.0035,11.544628679437752,112.56536636
0.004,11.601416085867298,112.90385028
0.0045,11.650709249786232,113.23592457
0.005,11.699448988163994,113.56171155
0.0055,11.751972084877213,113.88104287
0.006,11.809830745113334,114.19365193
0.0065,11.87253216423396,114.49931199
0.007,11.938458975262897,114.79790979
0.0075,12.005640081156898,115.08946653
0.008,12.072266001110094,115.37412423
0.0085,12.1369556682318,115.65211479
0.009,12.198833396588709,115.92372463
0.0095,12.257487328422915,116.18926281
0.01,12.31286981743448,116.4490364
0.0105,12.365180992634373,116.70333408
0.011,12.41475942755134,116.95241725
0.0115,12.46199198106839,117.19651734
0.012,12.507247658300955,117.43583752
0.0125,12.550835886050313,117.67055717
0.013,12.592986613612156,117.90083758
0.0135,12.633847767810263,118.12682766
0.014,12.673494746553455,118.34866902
0.0145,12.711946782976554,118.56649976
0.015,12.749185836546106,118.78045701
0.0155,12.785174848862152,118.99067816
0.016,12.819873382487511,119.19730108
0.0165,12.853249695474114,119.40046347
0.017,12.88528899506458,119.60030173
0.0175,12.915998129340993,119.79694954
0.018,12.945407206612561,119.99053628
0.0185,12.973568767345224,120.18118565
0.019,13.000555155188191,120.36901441
0.0195,13.026454684898216,120.5541314
0.02,13.051367150207767,120.73663694
0.0205,13.075399113424641,120.91662247
0.021,13.09865934129401,121.09417057
0.0215,13.12125463164369,121.26935524
0.022,13.143286222078876,121.44224237
0.0225,13.164846857982928,121.61289049
0.023,13.186018589580113,121.78135155
0.0235,13.206871283809123,121.94767189
0.024,13.227461840506443,122.11189316
0.0245,13.247834066395644,122.27405327
0.025,13.268019152877995,122.43418731
0.0255,13.288036703619808,122.59232837
0.026,13.30789623317982,122.74850822
0.0265,13.32759905716986,122.90275789
0.027,13.34714047494037,123.0551081
0.0275,13.36651213753169,123.20558947
0.028,13.38570446812979,123.35423264
0.0285,13.404709012766086,123.50106816
0.029,13.42352057424881,123.64612631
0.0295,13.442139039318342,123.78943673
0.03,13.460570778266153,123.93102801
0.0305,13.4788292599871,124.07092724
0.031,13.496935360255621,124.20915954
0.0315,13.514916974692849,124.34574761
0.032,13.532808307706155,124.48071136
0.0325,13.55064889365596,124.61406762
0.033,13.568482030722611,124.74582991
0.0335,13.58635306176025,124.87600839
0.034,13.60430739187831,125.00460989
0.0345,13.622388925308652,125.1316381
0.035,13.640638210497892,125.25709382
0.0355,13.659090811718995,125.38097535
0.036,13.67777602871244,125.50327896
0.0365,13.696716147372525,125.6239994
0.037,13.715925692683879,125.74313043
0.0375,13.735410961431722,125.86066541
0.038,13.755171020536745,125.97659777
0.0385,13.775198543376186,126.09092144
0.039,13.795479935044478,126.20363127
0.0395,13.815996546706469,126.31472335
0.04,13.836726114969771,126.42419523
0.0405,13.857643835976058,126.53204607
0.041,13.878724124300565,126.63827665
0.0415,13.899941667541741,126.74288935
0.042,13.921272740432936,126.84588799
0.0425,13.942696471700094,126.94727765
0.043,13.96419596765725,127.04706434
0.0435,13.98575888975563,127.14525473
0.044,14.007378425916203,127.24185572
0.0445,14.029053336283583,127.3368741
0.045,14.050787843716716,127.43031619
0.0455,14.072591195751638,127.52218748
0.046,14.094476718771094,127.61249242
0.0465,14.11646154648145,127.70123414
0.047,14.13856649540211,127.78841426
0.0475,14.160815408559728,127.87403271
0.048,14.183234298165344,127.95808759
0.0485,14.20585026552257,128.04057516
0.049,14.228690550696808,128.12148985
0.0495,14.251782193486445,128.2008243
0.05,14.27515140261922,128.27856947
0.0505,14.298822853692565,128.35471474
0.051,14.322819428901456,128.42924808
0.0515,14.347161928263903,128.50215622
0.052,14.371869153628058,128.57342476
